"name"
"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>"
"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>"
"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>"
"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>"
"<a href=""https://medium.com"" rel=""nofollow"">Medium</a>"
"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"
"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>"
"<a href=""http://novapress.net.ru/"" rel=""nofollow"">NovaPress Publisher</a>"
"<a href=""http://tweets.add1.ru/add/"" rel=""nofollow"">pourtwi</a>"
"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>"
"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>"
"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>"
"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"
"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>"
